Id,category,adress,postcode,city,borough,neighbourhood,suburb,town,village,hamlet,road,road_reference
1412106,building,"Cai Ríu Nalón, 7, 33600 Mieres, Spain",33600,Mieres,,Barrio de Santa Marina,,,,El Discu,Cai Ríu Nalón,
1412119,building,"Calle San Pedro de Mestallón, 10, 33009 Oviedo, Spain",33009,Oviedo,,,Santo Domingo,,,,Calle San Pedro de Mestallón,
1412685,road,"unnamed road, 33316 Villaviciosa, Spain",33316,,,,,Villaviciosa,,Muslera,unnamed road,
1412696,road,"Carretera Pola de Siero - El Infanzón, por Peón, 33294 Villaviciosa, Spain",33294,,Distrito Rural,,,Villaviciosa,,Brañaverniz,"Carretera Pola de Siero - El Infanzón, por Peón",AS-331
1412795,road,"Avenida de Los Campones, 33211 Gijón, Spain",33211,Gijón,Distrito Oeste,,Tremañes,,,,Avenida de Los Campones,
1413714,road,"Calle Independencia, 33212 Gijón, Spain",33212,Gijón,Distrito Oeste,,El Natahoyo,,,,Calle Independencia,
1414320,building,"Calle Avelino González Mallada, 15, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,El Coto,,,,Calle Avelino González Mallada,
1414827,road,"Calle de Olleros, 47680 Mayorga, Spain",47680,,,,,,Mayorga,,Calle de Olleros,
1414883,road,"SR-1, 33518 Sariego, Spain",33518,Sariego,,,,,,Pedrosa,SR-1,SR-1
1414932,building,"Avenida de Pablo Iglesias, 43, 33202 Gijón, Spain",33202,Gijón,Distrito Centro,,Centro,,,,Avenida de Pablo Iglesias,
1419179,building,"Calle Uría / Cai Uría, 19, 33003 Oviedo, Spain",33003,Oviedo,,,Llamaquique,,,,Calle Uría / Cai Uría,
1419741,road,"Camín de Los Campones, 33392 Gijón, Spain",33392,Gijón,,,,,,La Pedrera,Camín de Los Campones,
1419744,road,"Avenida Gaspar García Laviana, 33210 Gijón, Spain",33210,Gijón,Distrito Sur,,Pumarín,,,,Avenida Gaspar García Laviana,
1420460,road,"unnamed road, 33669 Oviedo, Spain",33669,Oviedo,,,,,,El Picu La Viña,unnamed road,
1420470,building,"Calle Corredoria Baja, 110, 33011 Oviedo, Spain",33011,Oviedo,,,La Corredoria,,,,Calle Corredoria Baja,
1420474,commerce,"Alimerka, Calle Naranjo de Bulnes, 16, 33690 Llanera, Spain",33690,Llanera,,,Lugo de Llanera,,,,Calle Naranjo de Bulnes,
1420503,road,"AS-252 (Laviana - Cabañaquinta), 33980 Laviana, Spain",33980,Laviana,,Solavega,,,Laviana,La Correoria,AS-252 (Laviana - Cabañaquinta),AS-252
1420522,building,"Carretera de Pravia a Somao, 35, 33120 Pravia, Spain",33120,,,,,Pravia,,Somáu,Carretera de Pravia a Somao,
1420568,building,"Calle Cabrales, 9, 33201 Gijón, Spain",33201,Gijón,Distrito Centro,,Centro,,,,Calle Cabrales,
1421022,commerce,"Estanco La Pomar, Calle Baldomero Alonso, 33930 Llangréu / Langreo, Spain",33930,,,,La Felguera,Llangréu / Langreo,,,Calle Baldomero Alonso,
1421632,road,"unnamed road, 33438 Carreño, Spain",33438,Carreño,,,,,,La Rebollada,unnamed road,
1421647,road,"unnamed road, 33988 Samartín del Rei Aurelio, Spain",33988,,,,,Samartín del Rei Aurelio,,Les Argayaes,unnamed road,
1421668,road,"unnamed road, 33392 Gijón, Spain",33392,Gijón,,,,,,,unnamed road,
1421799,building,"Calle Campo Sagrado, 47, 33202 Gijón, Spain",33202,Gijón,Distrito Este,,El Coto,,,,Calle Campo Sagrado,
1422339,commerce,"Casa Julio, Plaza de la Marina, 7, 33150 Cudillero, Spain",33150,Cudillero,,,,,Cudillero,La Telaya,Plaza de la Marina,
1422347,commerce,"Ballenoil, Avenida de Roces, 33390 Gijón, Spain",33390,Gijón,,,Nuevo Roces,,,,Avenida de Roces,
1422354,road,"Vega de Contranquil, 33550 Cangas de Onís, Spain",33550,Cangas de Onís,,,,Cangas de Onís / Cangues d'Onís,,Helgueres,Vega de Contranquil,
1422357,road,"Calle Santa Apolonia, 33403 Avilés, Spain",33403,,,,El Pozón,Avilés,,,Calle Santa Apolonia,AS-17
1422359,road,"unnamed road, 33416 Corvera de Asturias, Spain",33416,Corvera de Asturias,,,,,Corvera de Asturias,Tresmonte,unnamed road,
1422368,road,"Calle Alcalde Parrondo, 33510 Siero, Spain",33510,Siero,,,,,,,Calle Alcalde Parrondo,N-634
1422400,road,"unnamed road, 33510 Siero, Spain",33510,Siero,,,,,,Villanueva,unnamed road,
1422404,road,"unnamed road, 33690 Llanera, Spain",33690,Llanera,,,,,,Pondal,unnamed road,
1422406,road,"Calle Remeros del Nalón, 33126 Soto del Barco, Spain",33126,Soto del Barco,,El Parador,,,Soto del Barco,La Madalena,Calle Remeros del Nalón,
1422409,road,"Calle Villafría, 33008 Oviedo, Spain",33008,Oviedo,,,Villafría,,,,Calle Villafría,
1422413,road,"Calle El Bolado, 33820 Grau / Grado, Spain",33820,,,,,Grau / Grado,,Entelosríos,Calle El Bolado,
1422425,road,"Avenida del Aramo, 33160 Riosa, Spain",33160,Riosa,,,,,Riosa,Prunadieḷḷa,Avenida del Aramo,AS-231
1422432,road,"RI-6, 33160 Riosa, Spain",33160,Riosa,,,,,Riosa,Nixeres,RI-6,RI-6
1423171,building,"Dos de Mayo, 33, 33212 Gijón, Spain",33212,Gijón,Distrito Oeste,,El Natahoyo,,,,Dos de Mayo,
1423911,commerce,"El Halcón Maltés, Calle Manuel Pedregal, 33001 Oviedo, Spain",33001,Oviedo,,,Llamaquique,,,,Calle Manuel Pedregal,
1423932,road,"Calle Molín de la Arena, 33440 Gozón, Spain",33440,Gozón,,Los Laureles,,Luanco / Lluanco,,L'Aramar,Calle Molín de la Arena,
1423939,building,"Piñares, unnamed road, Villaviciosa, Spain",,,,,,Villaviciosa,Villaviciosa,,unnamed road,
1424433,road,"unnamed road, 33138 Pravia, Spain",33138,,,,,Pravia,,La Reigada,unnamed road,
1424438,commerce,"Cafetería Juan, Calle Padre Aller, 3, 33012 Oviedo, Spain",33012,Oviedo,,,Los Solises,,,,Calle Padre Aller,
1424447,road,"unnamed road, 26200 Haro, Spain",26200,,,Barrio de La Estación,,Haro,,,unnamed road,
1424497,building,"Calle Alto del Real, 8, 33205 Gijón, Spain",33205,Gijón,Distrito Este,,Ceares / Ciares,,,,Calle Alto del Real,
1424943,road,"unnamed road, 22429 Llanera, Spain",22429,Llanera,,,,,,Fonciello,unnamed road,
1424966,road,"Calle La Magdalena, 33160 Riosa, Spain",33160,Riosa,,,,,Riosa,Prunadieḷḷa,Calle La Magdalena,
1424968,road,"Carretera de La Secada a Villaviciosa, 33300 Villaviciosa, Spain",33300,,,,,Villaviciosa,,La Corolla,Carretera de La Secada a Villaviciosa,AS-380
1425458,building,"Calle Marqués de Casa Valdés, 38, 33202 Gijón, Spain",33202,Gijón,Distrito Centro,,Centro,,,,Calle Marqués de Casa Valdés,
1425496,road,"unnamed road, 33119 Grau / Grado, Spain",33119,,,,,Grau / Grado,,La Calea (Bayo),unnamed road,
1426051,road,"unnamed road, 33610 Mieres, Spain",33610,Mieres,,La Felguera (Turón),,,Mieres,Les Viesques,unnamed road,
1427433,building,"Calle Mono, 3, 24340 Grajal de Campos, Spain",24340,,,,,,Grajal de Campos,,Calle Mono,
1428070,road,"Calle Monseñor Óscar Arnulfo Romero, 33011 Oviedo, Spain",33011,Oviedo,,Tocote,,,,Fitoria,Calle Monseñor Óscar Arnulfo Romero,
1428119,road,"unnamed road, 33560 Ribeseya, Spain",33560,Ribeseya,,Urbanización La Juncalera,,,,Tereñes,unnamed road,
1428176,road,"Paseo de San Martin, 33950 Samartín del Rei Aurelio, Spain",33950,,,El Serrallo,,Samartín del Rei Aurelio,Samartín del Rei Aurelio,El Pontón,Paseo de San Martin,
1428252,road,"Carretera de Santurio, 33394 Gijón, Spain",33394,Gijón,Distrito Rural,Cabueñes,,,,Cefontes,Carretera de Santurio,
1428256,road,"Carretera de Santurio, 33394 Gijón, Spain",33394,Gijón,Distrito Rural,Cabueñes,,,,Cefontes,Carretera de Santurio,
1428257,road,"Carretera de Santurio, 33394 Gijón, Spain",33394,Gijón,Distrito Rural,Cabueñes,,,,Cefontes,Carretera de Santurio,
1428260,road,"Carretera de Santurio, 33394 Gijón, Spain",33394,Gijón,Distrito Rural,Cabueñes,,,,Cefontes,Carretera de Santurio,
1428261,road,"Carretera de Santurio, 33394 Gijón, Spain",33394,Gijón,Distrito Rural,Cabueñes,,,,Cefontes,Carretera de Santurio,
1428417,road,"Santa Marina de Piedramuelle-Soto Ribera, por Las Caldas, 33140 Oviedo, Spain",33140,Oviedo,,,,,,El Cantayu,"Santa Marina de Piedramuelle-Soto Ribera, por Las Caldas",AS-322
1428853,road,"Camín Rial de San Pelayo, 33394 Gijón, Spain",33394,Gijón,Distrito Rural,,,,,San Pelayo,Camín Rial de San Pelayo,
1428871,building,"Avenida de Pablo Iglesias, 2, 33205 Gijón, Spain",33205,Gijón,Distrito Este,,Centro,,,,Avenida de Pablo Iglesias,
1431447,building,"Calle Niort, 31, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,Viesques,,,,Calle Niort,
1431653,building,"Calle Pintores, 15, 33211 Gijón, Spain",33211,Gijón,Distrito Sur,,Roces,,,,Calle Pintores,
1432512,commerce,"Restaurante El Pozo, Calle Pelayo, 2, 33750 El Franco, Spain",33750,El Franco,,,,,El Franco,Llóngara,Calle Pelayo,
1434941,road,"Camín del Cabezu, 33480 Gijón, Spain",33480,Gijón,,,,,,El Peridiellu,Camín del Cabezu,
1434956,road,"Carretera de Villabona a Serín, 33480 Gijón, Spain",33480,Gijón,,,,,,El Peridiellu,Carretera de Villabona a Serín,AS-325
1435034,building,"Calle Vicente Innerarity, 6, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,El Coto,,,,Calle Vicente Innerarity,
1435827,road,"unnamed road, 33919 Oviedo, Spain",33919,Oviedo,,,,,,Sotiello,unnamed road,
1437533,road,"Avenida del Mar Cantábrico, 33209 Gijón, Spain",33209,Gijón,Distrito Este,,Ceares / Ciares,,,,Avenida del Mar Cantábrico,
1437553,transportation,"Pinzales, Camín de la Estación, 33392 Gijón, Spain",33392,Gijón,,,,,,Fontaciera,Camín de la Estación,
1439140,road,"Calle León, Vallecillo, Spain",,,,,,,Vallecillo,,Calle León,
1439226,road,"Camín del Bayu, 33294 Villaviciosa, Spain",33294,,,Granderroble,,Villaviciosa,,Cazamular,Camín del Bayu,
1439227,road,"Marqués de San Féliz, 33630 Lena, Spain",33630,,,La Plaza,,Lena,,El Corraón,Marqués de San Féliz,
1439737,building,"Calle Menéndez Valdés, 9, 33205 Gijón, Spain",33205,Gijón,Distrito Centro,,Centro,,,,Calle Menéndez Valdés,
1440006,commerce,"El Templo, Calle La Trapa, 33840 Somiedo, Spain",33840,Somiedo,,,,,Somiedo,,Calle La Trapa,
1440566,commerce,"Librería Arvin, Avenida de la Libertad, 56, 33980 Laviana, Spain",33980,Laviana,,Solavega,,Pola de Laviana,,,Avenida de la Libertad,
1443628,road,"Carretera Sotrondio - Figareo (La Colladiella), 33950 Samartín del Rei Aurelio, Spain",33950,,,El Serrallo,,Samartín del Rei Aurelio,Samartín del Rei Aurelio,Paniceres (Santa Bárbola),Carretera Sotrondio - Figareo (La Colladiella),AS-337
1443658,road,"unnamed road, 33390 Gijón, Spain",33390,Gijón,,,,,,,unnamed road,
1444013,commerce,"Confitería Polledo, Calle Rivero, 16, 33402 Avilés, Spain",33402,,,,Versalles,Avilés,,,Calle Rivero,
1444877,travel/tourism,"Hostal La Codorniz, Avenida de la Constitución, 97, 24320 Sahagún, Spain",24320,,,,,Sahagún,,,Avenida de la Constitución,
1454708,road,"Plaza Fundador, Santurde de Rioja, Spain",,,,,,,Santurde de Rioja,,Plaza Fundador,
1454711,road,"Plaza Fundador, Santurde de Rioja, Spain",,,,,,,Santurde de Rioja,,Plaza Fundador,
1454731,road,"Plaza Fundador, Santurde de Rioja, Spain",,,,,,,Santurde de Rioja,,Plaza Fundador,
1454732,building,"Calle José Álvarez Valdés, 3, 33900 Llangréu / Langreo, Spain",33900,,,,,Llangréu / Langreo,,La Formiguera,Calle José Álvarez Valdés,
1454734,road,"Plaza Fundador, Santurde de Rioja, Spain",,,,,,,Santurde de Rioja,,Plaza Fundador,
1455381,road,"unnamed road, 33010 Oviedo, Spain",33010,Oviedo,,,El Palais,,,,unnamed road,
1455598,commerce,"El Zapatero del Campillín, Calle Padre Suárez, 33009 Oviedo, Spain",33009,Oviedo,,Colonia Marqués de San Feliz,Santo Domingo,,,,Calle Padre Suárez,
1456389,education,"Colegio Internacional Meres, Camín de los Colegios, 33199 Siero, Spain",33199,Siero,,,,,,Meres,Camín de los Colegios,
1456546,education,"Colegio Internacional Meres, Camín de los Colegios, 33199 Siero, Spain",33199,Siero,,,,,,Meres,Camín de los Colegios,
1456555,building,"Cai Quirós, 1, 33600 Mieres, Spain",33600,Mieres,,Barrio de Santa Marina,,,,El Discu,Cai Quirós,
1459496,road,"unnamed road, 33008 Oviedo, Spain",33008,Oviedo,,,,,,La Covadonga,unnamed road,
1459643,building,"El Cueto, LL-11, 33424 Llanera, Spain",33424,Llanera,,,,,,,LL-11,LL-11
1459847,road,"Camín del Rubín, 33213 Gijón, Spain",33213,Gijón,Distrito Oeste,,El Cerilleru,,,,Camín del Rubín,
1459855,building,"Calle Esperanto, 5, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,El Coto,,,,Calle Esperanto,
1459884,road,"Camín del Prau, 33210 Gijón, Spain",33210,Gijón,,,Nuevo Roces,,,,Camín del Prau,
1460010,road,"Calle Asturias, 33690 Llanera, Spain",33690,Llanera,,,Lugo de Llanera,,,,Calle Asturias,
1460225,road,"Camín del Picumil, 33390 Gijón, Spain",33390,Gijón,,,,,,,Camín del Picumil,
1460312,road,"unnamed road, 33317 Villaviciosa, Spain",33317,,,,,Villaviciosa,,Sebrayu,unnamed road,
1460802,road,"Avenida de Numancia, 26500 Calahorra, Spain",26500,,,,,Calahorra,,,Avenida de Numancia,
1460804,road,"Avenida de Numancia, 26500 Calahorra, Spain",26500,,,,,Calahorra,,,Avenida de Numancia,
1460807,road,"Avenida de Numancia, 26500 Calahorra, Spain",26500,,,,,Calahorra,,,Avenida de Numancia,
1460809,road,"Avenida de Numancia, 26500 Calahorra, Spain",26500,,,,,Calahorra,,,Avenida de Numancia,
1460810,road,"Avenida de Numancia, 26500 Calahorra, Spain",26500,,,,,Calahorra,,,Avenida de Numancia,
1460831,road,"Barriu La Villa, 33600 Mieres, Spain",33600,Mieres,,Barrio de Santa Marina,,,,El Cargaeru,Barriu La Villa,
1460849,building,"Calle Doctor Aquilino Hurlé, 4, 33202 Gijón, Spain",33202,Gijón,Distrito Este,El Bibio,El Coto,,,,Calle Doctor Aquilino Hurlé,
1460850,building,"Calle Ceán Bermúdez, 13, 33208 Gijón, Spain",33208,Gijón,Distrito Llano,,,,,,Calle Ceán Bermúdez,
1461527,education,"Autoescuela La Florida, Calle Manuel del Fresno, 33012 Oviedo, Spain",33012,Oviedo,,,El Vallobín,,,,Calle Manuel del Fresno,
1461570,road,"unnamed road, 26323 Hormilla, Spain",26323,,,,,,Hormilla,,unnamed road,
1461572,road,"unnamed road, 26323 Hormilla, Spain",26323,,,,,,Hormilla,,unnamed road,
1461578,road,"unnamed road, 26323 Hormilla, Spain",26323,,,,,,Hormilla,,unnamed road,
1461580,road,"unnamed road, 26323 Hormilla, Spain",26323,,,,,,Hormilla,,unnamed road,
1461583,road,"unnamed road, 26323 Hormilla, Spain",26323,,,,,,Hormilla,,unnamed road,
1461590,road,"unnamed road, 26323 Hormilla, Spain",26323,,,,,,Hormilla,,unnamed road,
1461592,road,"unnamed road, 26323 Hormilla, Spain",26323,,,,,,Hormilla,,unnamed road,
1461593,road,"unnamed road, 26323 Hormilla, Spain",26323,,,,,,Hormilla,,unnamed road,
1461653,building,"Calle Jaime Truyols Santonja, 7, 33011 Oviedo, Spain",33011,Oviedo,,,La Carisa,,,,Calle Jaime Truyols Santonja,
1462170,building,"Calle Jerónimo Ibrán, 3, 33001 Oviedo, Spain",33001,Oviedo,,Tocote,Pumarín,,,,Calle Jerónimo Ibrán,
1462173,commerce,"Peces de madera, Calle San José, 31, 33205 Gijón, Spain",33205,Gijón,Distrito Llano,,,,,,Calle San José,
1462879,building,"Calle Marqués de Casa Valdés, 65, 33202 Gijón, Spain",33202,Gijón,Distrito Este,,Centro,,,,Calle Marqués de Casa Valdés,
1467170,road,"CB-6, 33310 Cabranes, Spain",33310,Cabranes,,,,,Cabranes,Fresnéu,CB-6,CB-6
1467348,building,"Calle Río Eo, 12, 33210 Gijón, Spain",33210,Gijón,Distrito Sur,,Pumarín,,,,Calle Río Eo,
1475868,road,"Los Boxes, 33423 Llanera, Spain",33423,Llanera,,,,,Llanera,Pruvia Riba,Los Boxes,
1476574,building,"Calle Baleares, 21, 33208 Gijón, Spain",33208,Gijón,Distrito Sur,,Pumarín,,,,Calle Baleares,
1476707,road,"LE-2604, Puebla de Lillo, Spain",,,,,,,Puebla de Lillo,San Isidro,LE-2604,LE-2604
1476708,road,"LE-2604, Puebla de Lillo, Spain",,,,,,,Puebla de Lillo,San Isidro,LE-2604,LE-2604
1477102,building,"Calle San Francisco de Asís, 3, 33205 Gijón, Spain",33205,Gijón,Distrito Este,,Ceares / Ciares,,,,Calle San Francisco de Asís,
1477151,road,"unnamed road, 33199 Siero, Spain",33199,Siero,,,,,,El Cristo,unnamed road,
1479436,road,"Calle Amberes, Santa Cruz del Retamar, Spain",,,,,Calalberche,,Santa Cruz del Retamar,,Calle Amberes,
1479982,outdoors/recreation,"Parque Infantil Plaza de los Maestros, Calle Melquíades Cabal, 33080 Oviedo, Spain",33080,Oviedo,,Tocote,El Milán,,,,Calle Melquíades Cabal,
1479986,building,"Calle San Bernardo, 81D, 33205 Gijón, Spain",33205,Gijón,Distrito Centro,,Centro,,,,Calle San Bernardo,
1480547,road,"unnamed road, 33328 Colunga, Spain",33328,,,,,,Colunga,Sales,unnamed road,
1480750,road,"Calle Boca del Río, 33429 Oviedo, Spain",33429,Oviedo,,,Colloto / Cualloto,,,,Calle Boca del Río,
1480757,building,"Calle Ezcurdia, 29, 33202 Gijón, Spain",33202,Gijón,Distrito Este,El Bibio,L'Arena,,,,Calle Ezcurdia,
1481190,road,"unnamed road, Villaviciosa, Spain",,,,,,Villaviciosa,,Poreño,unnamed road,
1481232,road,"unnamed road, 33428 Llanera, Spain",33428,Llanera,,,,,,Campiello,unnamed road,
1481238,road,"Cuesta Eria, 33429 Oviedo, Spain",33429,Oviedo,,,Colloto / Cualloto,,,,Cuesta Eria,
1481624,road,"Calle Ramón Argüelles, 33930 Llangréu / Langreo, Spain",33930,,,,,Llangréu / Langreo,,Castandiello,Calle Ramón Argüelles,
1481689,building,"Calle Acebal y Rato, 2, 33205 Gijón, Spain",33205,Gijón,Distrito Centro,,Centro,,,,Calle Acebal y Rato,
1482270,road,"Calle Doctor Carlos Prieto, 33290 Gijón, Spain",33290,Gijón,Distrito Oeste,,Jove / Xove,,,,Calle Doctor Carlos Prieto,
1482352,building,"Calle Quevedo, 58, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,El Coto,,,,Calle Quevedo,
1482378,road,"unnamed road, 33510 Siero, Spain",33510,Siero,,,,,Siero,Casari,unnamed road,
1482859,road,"Travesía de Santa Eufemia, 26142 Villamediana de Iregua, Spain",26142,,,,,Villamediana de Iregua,,,Travesía de Santa Eufemia,
1482898,building,"Calle Quevedo, 63, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,El Coto,,,,Calle Quevedo,
1483251,building,"Camín de los Robles, 587, 33203 Gijón, Spain",33203,Gijón,Distrito Rural,Somió,La Guía,,,,Camín de los Robles,
1483271,road,"unnamed road, 33180 Siero, Spain",33180,Siero,,,,,,Fuentespino,unnamed road,
1483350,building,"Calle Manuel Cueto Guisasola, 10, 33013 Oviedo, Spain",33013,Oviedo,,,L'Argañosa,,,,Calle Manuel Cueto Guisasola,
1483469,building,"Calle Molín La Casuca, 12, 33011 Oviedo, Spain",33011,Oviedo,,,La Corredoria Este,,,,Calle Molín La Casuca,
1501174,road,"Carretera Irún - Santiago, 33750 El Franco, Spain",33750,El Franco,,,,,El Franco,Llóngara,Carretera Irún - Santiago,N-634
1501225,building,"Calle Ezcurdia, 97, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,El Coto,,,,Calle Ezcurdia,
1502491,building,"Camin del Trole, 554, 33394 Gijón, Spain",33394,Gijón,Distrito Rural,,,,,Cefontes,Camin del Trole,
1502577,health,"Clínica Veterinaria Quirós, Calle San Mateo, 8, 33008 Oviedo, Spain",33008,Oviedo,,,Malatería,,,,Calle San Mateo,
1502617,road,"Carretera de Les Yanes a Caufel, 33930 Llangréu / Langreo, Spain",33930,,,,,Llangréu / Langreo,,Caufel,Carretera de Les Yanes a Caufel,LA-5
1502990,building,"Calle Cienfuegos, 22, 33205 Gijón, Spain",33205,Gijón,Distrito Este,,El Coto,,,,Calle Cienfuegos,
1503316,financial,"Unicaja Banco, Plaza Luis Ruiz de la Peña, 33011 Oviedo, Spain",33011,Oviedo,,Tocote,Teatinos,,,,Plaza Luis Ruiz de la Peña,
1503349,building,"Plaza del Fresno, 5, 18, 33007 Oviedo, Spain",33007,Oviedo,,,Llamaquique,,,,Plaza del Fresno,
1503770,building,"Calle Marqués de San Esteban, 20, 33206 Gijón, Spain",33206,Gijón,Distrito Centro,,El Carmen,,,,Calle Marqués de San Esteban,
1503773,commerce,"Alimerka, Calle Río Ibias, 4, 33010 Oviedo, Spain",33010,Oviedo,,,Ventanielles,,,,Calle Río Ibias,
1503842,road,"Calle Baila, 47609 Santervás de Campos, Spain",47609,,,,,,Santervás de Campos,,Calle Baila,
1503868,road,"unnamed road, 33350 Gijón, Spain",33350,Gijón,,,,,Gijón,Los Villares,unnamed road,
1504385,building,"Calle Fuente del Real, 9, 33209 Gijón, Spain",33209,Gijón,Distrito Este,,Ceares / Ciares,,,,Calle Fuente del Real,
1504390,building,"Calle Padilla, 4, 33205 Gijón, Spain",33205,Gijón,Distrito Centro,,Centro,,,,Calle Padilla,
1504414,road,"Calle la Vía Verde, 26250 Santo Domingo de la Calzada, Spain",26250,,,,,Santo Domingo de la Calzada,,,Calle la Vía Verde,
1504472,road,"Calle Daniel Cerra, 33213 Gijón, Spain",33213,Gijón,Distrito Oeste,,La Calzada,,,,Calle Daniel Cerra,
1504487,road,"Camín de la Iglesia, 33350 Gijón, Spain",33350,Gijón,,,,,Gijón,Aroles,Camín de la Iglesia,
1504922,road,"unnamed road, 33560 Ribeseya, Spain",33560,Ribeseya,,,,,,Sardalla,unnamed road,
1505021,education,"Colegio Virgen Reina, Calle Avilés / Cai Avilés, 18, 33207 Gijón, Spain",33207,Gijón,Distrito Centro,,Laviada,,,,Calle Avilés / Cai Avilés,
1505367,road,"Calle Álvaro de Albornoz, 33271 Gijón, Spain",33271,Gijón,Distrito Centro,,Laviada,,,,Calle Álvaro de Albornoz,
1505402,road,"Calle Móstoles, 33212 Gijón, Spain",33212,Gijón,Distrito Oeste,,El Natahoyo,,,,Calle Móstoles,
1505418,road,"unnamed road, 33980 Laviana, Spain",33980,Laviana,,,,,Laviana,Llorío,unnamed road,
1505424,road,"Calle Severo Ochoa, 33430 Carreño, Spain",33430,Carreño,,,,Candás,,Les Cases del Molín,Calle Severo Ochoa,
1505926,road,"unnamed road, 33155 Cudillero, Spain",33155,Cudillero,,,,,,Salamir,unnamed road,
1505930,road,"unnamed road, 33155 Cudillero, Spain",33155,Cudillero,,,,,,Salamir,unnamed road,
1505934,road,"unnamed road, 33120 Pravia, Spain",33120,,,,,Pravia,,Los Cabos,unnamed road,
1506026,road,"Avenida del Mar, 33011 Oviedo, Spain",33011,Oviedo,,Tocote,Teatinos,,,,Avenida del Mar,AS-381
1506053,road,"unnamed road, 26142 Villamediana de Iregua, Spain",26142,,,,,Villamediana de Iregua,,,unnamed road,
1506377,road,"unnamed road, 26142 Villamediana de Iregua, Spain",26142,,,,,Villamediana de Iregua,,,unnamed road,
1506468,building,"Calle Laboratorios, 15, 33212 Gijón, Spain",33212,Gijón,Distrito Oeste,,Santa Olaya,,,,Calle Laboratorios,
1506513,building,"Calle Quevedo, 56, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,El Coto,,,,Calle Quevedo,
1507000,building,"9, 33491 Carreño, Spain",33491,Carreño,,,,Candás,,Perán,,
1507013,commerce,"El Rincón de Izan, Calle Torrecerredo, 35, 33012 Oviedo, Spain",33012,Oviedo,,,Ciudad Naranco,,,,Calle Torrecerredo,
1507057,building,"Calle Espinosa, 5, 33213 Gijón, Spain",33213,Gijón,Distrito Oeste,,El Cerilleru,,,,Calle Espinosa,
1507066,building,"Calle Zaragoza, 1, 33212 Gijón, Spain",33212,Gijón,Distrito Oeste,,Moreda,,,,Calle Zaragoza,
1507289,road,"Polígono de Riañu, 33920 Llangréu / Langreo, Spain",33920,,,Urbanización Cooperativa Pablo Iglesias,,Llangréu / Langreo,,Los Campones,Polígono de Riañu,
1507813,building,"Avenida de la Costa, 81, 33202 Gijón, Spain",33202,Gijón,Distrito Centro,,Centro,,,,Avenida de la Costa,
1508243,road,"Calle Maria Josefa Canellada, 33416 Corvera de Asturias, Spain",33416,Corvera de Asturias,,,,,Corvera de Asturias,La Rozona,Calle Maria Josefa Canellada,
1508877,building,"Suarón Asesores SLL, Calle Palacio, 33770 Vegadeo, Spain",33770,Vegadeo,,,,,Vegadeo,A Galea,Calle Palacio,
1508880,building,"Suarón Asesores SLL, Calle Palacio, 33770 Vegadeo, Spain",33770,Vegadeo,,,,,Vegadeo,A Galea,Calle Palacio,
1508881,building,"Suarón Asesores SLL, Calle Palacio, 33770 Vegadeo, Spain",33770,Vegadeo,,,,,Vegadeo,A Galea,Calle Palacio,
1508885,building,"Suarón Asesores SLL, Calle Palacio, 33770 Vegadeo, Spain",33770,Vegadeo,,,,,Vegadeo,A Galea,Calle Palacio,
1508888,building,"Suarón Asesores SLL, Calle Palacio, 33770 Vegadeo, Spain",33770,Vegadeo,,,,,Vegadeo,A Galea,Calle Palacio,
1508891,building,"Suarón Asesores SLL, Calle Palacio, 33770 Vegadeo, Spain",33770,Vegadeo,,,,,Vegadeo,A Galea,Calle Palacio,
1508894,building,"Suarón Asesores SLL, Calle Palacio, 33770 Vegadeo, Spain",33770,Vegadeo,,,,,Vegadeo,A Galea,Calle Palacio,
1508898,building,"Suarón Asesores SLL, Calle Palacio, 33770 Vegadeo, Spain",33770,Vegadeo,,,,,Vegadeo,A Galea,Calle Palacio,
1508903,building,"Calle Anselmo Solar, 78, 33204 Gijón, Spain",33204,Gijón,Distrito Este,Les Mestes,Viesques,,,,Calle Anselmo Solar,
1509069,road,"Calle Ramón Areces, 33820 Grau / Grado, Spain",33820,,,,,Grau / Grado,,El Barriu Azul,Calle Ramón Areces,
1509475,road,"Calle Monsacro, 33210 Gijón, Spain",33210,Gijón,Distrito Sur,,Nuevo Gijón,,,,Calle Monsacro,
1520271,building,"Avenida de Castilla, 7, 33204 Gijón, Spain",33204,Gijón,Distrito Este,El Bibio,El Coto,,,,Avenida de Castilla,
1520274,building,"Calle Juan Alvargonzález, 56, 33208 Gijón, Spain",33208,Gijón,Distrito Llano,,,,,,Calle Juan Alvargonzález,
1520283,road,"Calle Daoíz y Velarde, 33212 Gijón, Spain",33212,Gijón,Distrito Oeste,,El Natahoyo,,,,Calle Daoíz y Velarde,
1520656,road,"Avenida de Numancia, 26500 Calahorra, Spain",26500,,,,,Calahorra,,,Avenida de Numancia,
